2007	0	0	0	0	0	0	0	+	7639	2007	0	2007	QPX_v015_contig_3466	6973	1939	3946	1	2007,	0,	1939,	virulence	m1002
2728	0	0	0	0	0	2	132	+	7715	3902	0	2728	QPX_v015_contig_8356	2995	135	2995	3	51,447,2230,	0,51,498,	135,260,765,	virulence	m1002
3277	0	0	0	0	0	0	0	+	7735	3277	0	3277	QPX_v015_contig_6218	4154	114	3391	1	3277,	0,	114,	virulence	m1002
1993	0	0	0	1	1	1	11	-	7756	1994	0	1994	QPX_v015_contig_714	17854	2836	4840	2	1209,784,	0,1210,	2836,4056,	virulence	m1002
2112	0	0	0	0	0	0	0	-	7767	2112	0	2112	QPX_v015_contig_4210	5346	3012	5124	1	2112,	0,	3012,	virulence	m1002
3954	0	0	0	0	0	0	0	-	7775	3954	0	3954	QPX_v015_contig_3407	6003	1508	5462	1	3954,	0,	1508,	virulence	m1002
1563	0	0	0	0	0	2	108	+	7785	1563	0	1563	QPX_v015_contig_3776	11328	9073	10744	3	98,102,1363,	0,98,200,	9073,9225,9381,	virulence	m1002
2260	0	0	0	0	0	1	57	+	7789	2260	0	2260	QPX_v015_contig_1506	17803	152	2469	2	1120,1140,	0,1120,	152,1329,	virulence	m1002
1567	0	0	0	0	0	0	0	+	7804	1567	0	1567	QPX_v015_contig_1038	4255	489	2056	1	1567,	0,	489,	virulence	m1002
1861	0	0	0	0	0	0	0	-	7837	3904	2043	3904	QPX_v015_contig_7460	4136	2275	4136	1	1861,	0,	2275,	virulence	m1002
1714	0	0	0	0	0	0	0	-	7837	3904	0	1714	QPX_v015_contig_583	9203	0	1714	1	1714,	2190,	0,	virulence	m1002
3263	0	0	0	0	0	0	0	-	7846	3263	0	3263	QPX_v015_contig_6656	4799	645	3908	1	3263,	0,	645,	virulence	m1002
1697	0	0	0	0	0	0	0	+	7896	1697	0	1697	QPX_v015_contig_2792	4400	812	2509	1	1697,	0,	812,	virulence	m1002
1517	0	0	0	0	0	0	0	+	7961	1684	0	1517	QPX_v015_contig_7981	1650	133	1650	1	1517,	0,	133,	virulence	m1002
2285	0	0	0	0	0	0	0	+	7973	2285	0	2285	QPX_v015_contig_7103	9118	1835	4120	1	2285,	0,	1835,	virulence	m1002
1945	0	0	0	0	0	2	145	-	8003	1945	0	1945	QPX_v015_contig_318	11135	8	2098	3	285,512,1148,	0,285,797,	8,379,950,	virulence	m1002
1619	0	0	0	0	0	0	0	+	8028	1619	0	1619	QPX_v015_contig_2315	2995	45	1664	1	1619,	0,	45,	virulence	m1002
3610	0	0	0	0	0	0	0	+	8131	3610	0	3610	QPX_v015_contig_1289	4330	28	3638	1	3610,	0,	28,	virulence	m1002
1845	0	0	0	0	0	0	0	+	8132	1845	0	1845	QPX_v015_contig_1906	8714	5852	7697	1	1845,	0,	5852,	virulence	m1002
3650	0	0	6	1	2	0	0	-	8153	3899	0	3658	QPX_v015_contig_937	3903	13	3669	2	817,2839,	241,1060,	13,830,	virulence	m1002
2688	0	0	0	0	0	0	0	-	8168	2688	0	2688	QPX_v015_contig_6474	3487	74	2762	1	2688,	0,	74,	virulence	m1002
2131	0	0	0	0	0	0	0	-	8188	2148	17	2148	QPX_v015_contig_1346	7075	4944	7075	1	2131,	0,	4944,	virulence	m1002
2379	0	0	0	0	0	1	55	-	8250	2379	0	2379	QPX_v015_contig_992	9009	6554	8988	2	1841,538,	0,1841,	6554,8450,	virulence	m1002
1832	0	0	0	1	1	1	7	+	8266	1833	0	1833	QPX_v015_contig_10097	2744	739	2578	2	703,1129,	0,704,	739,1449,	virulence	m1002
2283	0	0	0	0	0	0	0	-	8276	2283	0	2283	QPX_v015_contig_6305	6125	1189	3472	1	2283,	0,	1189,	virulence	m1002
2566	0	0	0	1	1	2	63	+	8279	2699	132	2699	QPX_v015_contig_2290	3300	139	2768	3	7,73,2486,	132,140,213,	139,157,282,	virulence	m1002
2164	0	0	0	0	0	0	0	+	8326	2164	0	2164	QPX_v015_contig_5473	3168	396	2560	1	2164,	0,	396,	virulence	m1002
4422	0	0	0	0	0	0	0	+	8337	4694	272	4694	QPX_v015_contig_780	14192	0	4422	1	4422,	272,	0,	virulence	m1002
1511	0	0	0	0	0	0	0	+	8384	1539	28	1539	QPX_v015_contig_8799	3356	0	1511	1	1511,	28,	0,	virulence	m1002
2062	0	0	0	0	0	0	0	+	8395	2062	0	2062	QPX_v015_contig_4269	4851	2110	4172	1	2062,	0,	2110,	virulence	m1002
3413	0	0	0	0	0	0	0	+	8405	3413	0	3413	QPX_v015_contig_6829	5212	1717	5130	1	3413,	0,	1717,	virulence	m1002
3799	0	0	0	0	0	0	0	-	8416	3867	0	3799	QPX_v015_contig_1194	4787	0	3799	1	3799,	68,	0,	virulence	m1002
1688	0	0	0	0	0	0	0	+	8522	3208	215	1903	QPX_v015_contig_4167	1688	0	1688	1	1688,	215,	0,	virulence	m1002
2891	0	0	0	0	0	0	0	-	8592	2891	0	2891	QPX_v015_contig_4860	3158	102	2993	1	2891,	0,	102,	virulence	m1002
1832	0	0	0	0	0	0	0	+	8593	1832	0	1832	QPX_v015_contig_753	6588	389	2221	1	1832,	0,	389,	virulence	m1002
3182	0	0	0	0	0	0	0	-	8610	3182	0	3182	QPX_v015_contig_3574	6866	3395	6577	1	3182,	0,	3395,	virulence	m1002
2206	0	0	0	0	0	3	155	-	8697	2206	0	2206	QPX_v015_contig_3595	6882	4080	6441	4	141,661,61,1343,	0,141,802,863,	4080,4262,4977,5098,	virulence	m1002
2368	0	0	0	1	5	0	0	-	8722	2373	0	2373	QPX_v015_contig_1403	2534	41	2409	2	1412,956,	0,1417,	41,1453,	virulence	m1002
3200	0	0	0	0	0	0	0	+	8768	3218	0	3200	QPX_v015_contig_549	3265	65	3265	1	3200,	0,	65,	virulence	m1002
3067	0	0	0	0	0	0	0	-	8773	3067	0	3067	QPX_v015_contig_2830	10343	3662	6729	1	3067,	0,	3662,	virulence	m1002
1597	0	0	0	0	0	0	0	+	8792	1600	0	1597	QPX_v015_contig_4396	14696	8294	9891	1	1597,	0,	8294,	virulence	m1002
2688	0	0	0	0	0	1	37	+	8800	2688	0	2688	QPX_v015_contig_2968	4805	1415	4140	2	113,2575,	0,113,	1415,1565,	virulence	m1002
1531	0	0	0	0	0	0	0	-	8806	1582	0	1531	QPX_v015_contig_9057	1703	21	1552	1	1531,	51,	21,	virulence	m1002
2107	0	0	0	0	0	0	0	+	8828	2107	0	2107	QPX_v015_contig_440	6717	681	2788	1	2107,	0,	681,	virulence	m1002
1517	0	0	0	0	0	2	107	-	8851	1517	0	1517	QPX_v015_contig_2026	6201	4248	5872	3	100,105,1312,	0,100,205,	4248,4399,4560,	virulence	m1002
3433	0	0	0	0	0	0	0	-	8896	3433	0	3433	QPX_v015_contig_8185	3560	83	3516	1	3433,	0,	83,	virulence	m1002
2132	0	0	0	0	0	0	0	-	8917	2132	0	2132	QPX_v015_contig_1799	9079	6789	8921	1	2132,	0,	6789,	virulence	m1002
3669	0	0	0	1	1	1	9	-	8981	4470	0	3670	QPX_v015_contig_7592	4076	0	3678	2	3347,322,	800,4148,	0,3356,	virulence	m1002
3307	0	0	0	1	1	1	14	-	8991	3308	0	3308	QPX_v015_contig_5142	4211	392	3713	2	3192,115,	0,3193,	392,3598,	virulence	m1002
1720	0	0	0	0	0	1	58	+	9024	2682	0	1720	QPX_v015_contig_1646	4808	3030	4808	2	1296,424,	0,1296,	3030,4384,	virulence	m1002
2395	0	0	0	0	0	1	146	+	9055	2395	0	2395	QPX_v015_contig_3556	2895	83	2624	2	2160,235,	0,2160,	83,2389,	virulence	m1002
2480	0	0	0	0	0	1	62	+	9062	2480	0	2480	QPX_v015_contig_618	7620	4856	7398	2	2346,134,	0,2346,	4856,7264,	virulence	m1002
1561	0	0	0	0	0	2	108	-	9073	1561	0	1561	QPX_v015_contig_1573	4609	1530	3199	3	621,60,880,	0,621,681,	1530,2201,2319,	virulence	m1002
3322	0	0	0	0	0	0	0	+	9079	3322	0	3322	QPX_v015_contig_2093	7103	2578	5900	1	3322,	0,	2578,	virulence	m1002
1605	0	0	0	0	0	0	0	-	9081	1643	0	1605	QPX_v015_contig_1611	2976	0	1605	1	1605,	38,	0,	virulence	m1002
1517	0	0	0	1	4	0	0	-	9094	1521	0	1521	QPX_v015_contig_663	20015	8530	10047	2	1285,232,	0,1289,	8530,9815,	virulence	m1002
1991	0	0	0	1	1	3	333	+	9136	1992	0	1992	QPX_v015_contig_3616	6796	4117	6441	4	149,1710,93,39,	0,150,1860,1953,	4117,4285,6070,6402,	virulence	m1002
2960	0	0	0	1	4	0	0	+	9141	3348	0	2964	QPX_v015_contig_2097	6831	3817	6777	2	702,2258,	0,706,	3817,4519,	virulence	m1002
2453	0	0	0	0	0	0	0	+	9151	2819	168	2621	QPX_v015_contig_6349	2453	0	2453	1	2453,	168,	0,	virulence	m1002
1797	0	0	0	0	0	1	55	-	9175	1797	0	1797	QPX_v015_contig_2449	3873	288	2140	2	365,1432,	0,365,	288,708,	virulence	m1002
1700	0	0	0	1	1	1	5	-	9176	1701	0	1701	QPX_v015_contig_9609	2317	211	1916	2	831,869,	0,832,	211,1047,	virulence	m1002
2449	0	0	0	0	0	0	0	+	9199	3001	552	3001	QPX_v015_contig_3931	2471	7	2456	1	2449,	552,	7,	virulence	m1002
2985	0	0	0	0	0	0	0	+	9252	3454	469	3454	QPX_v015_contig_7224	2990	0	2985	1	2985,	469,	0,	virulence	m1002
2151	0	0	0	0	0	2	105	+	9278	2151	0	2151	QPX_v015_contig_2291	8715	949	3205	3	505,71,1575,	0,505,576,	949,1503,1630,	virulence	m1002
3917	0	0	1	1	1	2	68	+	9367	3919	0	3919	QPX_v015_contig_3363	4873	92	4078	3	165,222,3531,	0,165,388,	92,315,547,	virulence	m1002
1622	0	0	0	0	0	2	66	-	9375	1622	0	1622	QPX_v015_contig_3172	3309	1281	2969	3	1088,407,127,	0,1088,1495,	1281,2373,2842,	virulence	m1002
1698	0	0	0	0	0	0	0	-	9423	3193	1495	3193	QPX_v015_contig_1784	1844	146	1844	1	1698,	0,	146,	virulence	m1002
3121	0	0	0	2	2	1	21	+	9459	3123	0	3123	QPX_v015_contig_6062	6212	394	3536	3	106,306,2709,	0,107,414,	394,521,827,	virulence	m1002
1676	0	0	1	1	101	1	80	+	9466	2814	1036	2814	QPX_v015_contig_6644	3774	0	1757	2	22,1655,	1036,1159,	0,102,	virulence	m1002
4129	0	0	1	1	1	1	5	-	9599	4131	0	4131	QPX_v015_contig_3512	8055	416	4551	2	3672,458,	0,3673,	416,4093,	virulence	m1002
2166	0	0	0	0	0	0	0	-	9628	2335	0	2166	QPX_v015_contig_101	2878	0	2166	1	2166,	169,	0,	virulence	m1002
2368	0	0	0	0	0	0	0	+	9666	2604	0	2368	QPX_v015_contig_3442	7152	4784	7152	1	2368,	0,	4784,	virulence	m1002
1619	0	0	0	1	4	0	0	+	9703	1623	0	1623	QPX_v015_contig_2315	2995	45	1664	2	1163,456,	0,1167,	45,1208,	virulence	m1002
1549	1	0	0	0	0	0	0	+	9711	4589	3039	4589	QPX_v015_contig_4658	8814	4	1554	1	1550,	3039,	4,	virulence	m1002
3049	1	0	0	1	1	1	24	+	9711	4589	0	3051	QPX_v015_contig_4443	3447	373	3447	2	1269,1781,	0,1270,	373,1666,	virulence	m1002
3291	0	0	0	0	0	0	0	-	9734	3291	0	3291	QPX_v015_contig_2069	10661	6474	9765	1	3291,	0,	6474,	virulence	m1002
3009	2	0	0	0	0	0	0	+	9736	3011	0	3011	QPX_v015_contig_3490	3448	381	3392	1	3011,	0,	381,	virulence	m1002
3029	0	0	0	1	1	1	10	+	9740	3030	0	3030	QPX_v015_contig_6460	5601	552	3591	2	2367,662,	0,2368,	552,2929,	virulence	m1002
2283	0	0	0	0	0	0	0	+	9744	2283	0	2283	QPX_v015_contig_8757	2551	52	2335	1	2283,	0,	52,	virulence	m1002
4033	0	0	0	0	0	0	0	+	9746	4033	0	4033	QPX_v015_contig_4339	4321	90	4123	1	4033,	0,	90,	virulence	m1002
2179	0	0	0	0	0	0	0	+	9755	2179	0	2179	QPX_v015_contig_2598	2654	293	2472	1	2179,	0,	293,	virulence	m1002
2345	0	0	0	0	0	0	0	-	9762	2345	0	2345	QPX_v015_contig_3924	10148	7701	10046	1	2345,	0,	7701,	virulence	m1002
1779	0	0	0	1	4	0	0	+	9791	1783	0	1783	QPX_v015_contig_275	10332	3082	4861	2	364,1415,	0,368,	3082,3446,	virulence	m1002
2180	1	0	0	0	0	1	2	+	9797	2181	0	2181	QPX_v015_contig_2162	13246	291	2474	2	2171,10,	0,2171,	291,2464,	virulence	m1002
2335	0	0	0	0	0	0	0	-	9806	2335	0	2335	QPX_v015_contig_2733	4722	1761	4096	1	2335,	0,	1761,	virulence	m1002
2251	0	0	0	0	0	0	0	+	9809	2251	0	2251	QPX_v015_contig_5284	5831	1656	3907	1	2251,	0,	1656,	virulence	m1002
1589	0	0	0	0	0	0	0	-	9815	1723	134	1723	QPX_v015_contig_6069	2123	534	2123	1	1589,	0,	534,	virulence	m1002
1808	0	0	0	0	0	0	0	+	9817	1808	0	1808	QPX_v015_contig_2610	7876	2817	4625	1	1808,	0,	2817,	virulence	m1002
2721	0	0	0	0	0	0	0	-	9842	2926	205	2926	QPX_v015_contig_944	7781	5060	7781	1	2721,	0,	5060,	virulence	m1002
3050	0	0	0	0	0	0	0	+	9846	3082	0	3050	QPX_v015_contig_2287	5723	2673	5723	1	3050,	0,	2673,	virulence	m1002
1703	0	0	0	0	0	0	0	-	9851	1703	0	1703	QPX_v015_contig_7513	4786	2539	4242	1	1703,	0,	2539,	virulence	m1002
3995	0	0	0	0	0	0	0	-	10000	3995	0	3995	QPX_v015_contig_3944	5368	125	4120	1	3995,	0,	125,	virulence	m1002
1552	2	0	0	0	0	0	0	+	10011	1554	0	1554	QPX_v015_contig_7857	2810	1184	2738	1	1554,	0,	1184,	virulence	m1002
1760	0	0	0	0	0	0	0	+	10029	1760	0	1760	QPX_v015_contig_4401	7718	380	2140	1	1760,	0,	380,	virulence	m1002
1517	0	0	0	0	0	0	0	-	10032	1517	0	1517	QPX_v015_contig_663	20015	8530	10047	1	1517,	0,	8530,	virulence	m1002
1713	0	0	0	0	0	0	0	-	10035	1852	139	1852	QPX_v015_contig_3298	11841	2530	4243	1	1713,	0,	2530,	virulence	m1002
2204	0	0	0	0	0	0	0	+	10072	2204	0	2204	QPX_v015_contig_4499	2584	372	2576	1	2204,	0,	372,	virulence	m1002
1577	0	0	0	0	0	0	0	+	10076	1577	0	1577	QPX_v015_contig_7378	2871	172	1749	1	1577,	0,	172,	virulence	m1002
2925	0	0	0	0	0	0	0	-	10081	2939	0	2925	QPX_v015_contig_4655	3426	0	2925	1	2925,	14,	0,	virulence	m1002
1916	0	0	0	0	0	0	0	+	10092	1916	0	1916	QPX_v015_contig_5180	4280	2049	3965	1	1916,	0,	2049,	virulence	m1002
1502	0	0	0	0	0	0	0	-	10099	1656	0	1502	QPX_v015_contig_7905	1609	0	1502	1	1502,	154,	0,	virulence	m1002
2583	0	0	0	0	0	0	0	+	10161	2583	0	2583	QPX_v015_contig_5220	7336	633	3216	1	2583,	0,	633,	virulence	m1002
1743	0	0	0	0	0	2	111	-	10167	1743	0	1743	QPX_v015_contig_1105	26625	15688	17542	3	1348,214,181,	0,1348,1562,	15688,17091,17361,	virulence	m1002
4071	0	0	0	0	0	2	124	-	10171	4071	0	4071	QPX_v015_contig_1312	8301	151	4346	3	1824,663,1584,	0,1824,2487,	151,2036,2762,	virulence	m1002
1873	0	0	0	0	0	0	0	+	10301	1873	0	1873	QPX_v015_contig_1481	20239	4895	6768	1	1873,	0,	4895,	virulence	m1002
1995	0	0	0	0	0	0	0	+	10359	1995	0	1995	QPX_v015_contig_4504	7663	257	2252	1	1995,	0,	257,	virulence	m1002
2191	0	0	0	0	0	1	48	-	10385	2191	0	2191	QPX_v015_contig_3395	6527	2277	4516	2	2074,117,	0,2074,	2277,4399,	virulence	m1002
1611	0	0	1	0	0	0	0	+	10439	1612	0	1612	QPX_v015_contig_5592	9961	8058	9670	1	1612,	0,	8058,	virulence	m1002
1806	0	0	0	0	0	0	0	-	10454	1806	0	1806	QPX_v015_contig_1115	4491	2333	4139	1	1806,	0,	2333,	virulence	m1002
1512	0	0	0	1	2	1	10	+	10544	1514	0	1514	QPX_v015_contig_4847	1911	327	1849	3	884,299,329,	0,886,1185,	327,1211,1520,	virulence	m1002
2816	0	0	0	0	0	0	0	+	10592	2816	0	2816	QPX_v015_contig_2529	3656	158	2974	1	2816,	0,	158,	virulence	m1002
4081	0	0	0	0	0	2	109	-	10705	4081	0	4081	QPX_v015_contig_585	10625	4282	8472	3	437,217,3427,	0,437,654,	4282,4769,5045,	virulence	m1002
2085	0	0	0	0	0	0	0	-	10776	2085	0	2085	QPX_v015_contig_10312	4117	254	2339	1	2085,	0,	254,	virulence	m1002
1528	0	0	0	0	0	1	187	-	10779	1528	0	1528	QPX_v015_contig_5961	8532	80	1795	2	170,1358,	0,170,	80,437,	virulence	m1002
2465	0	0	0	0	0	0	0	+	10782	2466	1	2466	QPX_v015_contig_3435	11550	2153	4618	1	2465,	1,	2153,	virulence	m1002
1761	0	0	0	0	0	0	0	-	10884	1761	0	1761	QPX_v015_contig_599	6462	4548	6309	1	1761,	0,	4548,	virulence	m1002
2063	0	0	0	0	0	0	0	+	10963	2063	0	2063	QPX_v015_contig_714	17854	2777	4840	1	2063,	0,	2777,	virulence	m1002
2167	3	0	0	0	0	0	0	-	10979	2180	0	2170	QPX_v015_contig_3543	2466	0	2170	1	2170,	10,	0,	virulence	m1002
2055	0	0	0	0	0	0	0	+	11009	2055	0	2055	QPX_v015_contig_2109	33601	15027	17082	1	2055,	0,	15027,	virulence	m1002
1543	0	0	0	1	1	2	126	-	11078	1544	0	1544	QPX_v015_contig_2392	6082	689	2358	4	213,275,533,522,	0,213,488,1022,	689,971,1303,1836,	virulence	m1002
2072	0	0	0	0	0	0	0	+	11115	2072	0	2072	QPX_v015_contig_3616	6796	3787	5859	1	2072,	0,	3787,	virulence	m1002
1594	0	0	0	0	0	0	0	-	11203	1594	0	1594	QPX_v015_contig_6448	7068	4612	6206	1	1594,	0,	4612,	virulence	m1002
3457	0	0	0	1	1	2	103	-	11234	3458	0	3458	QPX_v015_contig_6214	5189	161	3721	3	317,1993,1147,	0,318,2311,	161,517,2574,	virulence	m1002
2830	0	0	0	0	0	0	0	-	11309	2830	0	2830	QPX_v015_contig_2968	4805	1337	4167	1	2830,	0,	1337,	virulence	m1002
3069	0	0	0	0	0	1	291	-	11377	3069	0	3069	QPX_v015_contig_1051	5079	1703	5063	2	758,2311,	0,758,	1703,2752,	virulence	m1002
1876	0	0	0	0	0	0	0	-	11411	1876	0	1876	QPX_v015_contig_1101	13508	5814	7690	1	1876,	0,	5814,	virulence	m1002
1757	0	0	0	0	0	0	0	-	11413	2824	0	1757	QPX_v015_contig_6644	3774	0	1757	1	1757,	1067,	0,	virulence	m1002
1679	0	0	0	0	0	0	0	-	11414	1679	0	1679	QPX_v015_contig_7720	2754	465	2144	1	1679,	0,	465,	virulence	m1002
2296	0	0	0	0	0	0	0	+	11497	2296	0	2296	QPX_v015_contig_1926	17993	5556	7852	1	2296,	0,	5556,	virulence	m1002
1540	0	0	0	0	0	0	0	+	11567	3219	942	2482	QPX_v015_contig_3016	5417	3877	5417	1	1540,	942,	3877,	virulence	m1002
3648	0	0	8	1	2	0	0	-	11577	3899	0	3658	QPX_v015_contig_937	3903	13	3669	2	816,2840,	241,1059,	13,829,	virulence	m1002
2131	2	0	0	0	0	0	0	+	11618	2715	0	2133	QPX_v015_contig_347	4045	1912	4045	1	2133,	0,	1912,	virulence	m1002
2336	0	0	0	1	1	5	206	+	11740	2525	0	2337	QPX_v015_contig_5383	4493	1951	4493	6	655,99,295,63,1001,223,	0,655,755,1050,1113,2114,	1951,2665,2770,3089,3210,4270,	virulence	m1002
1526	0	0	0	0	0	0	0	+	11750	1526	0	1526	QPX_v015_contig_811	13005	5169	6695	1	1526,	0,	5169,	virulence	m1002
6226	0	0	0	0	0	0	0	-	11830	6226	0	6226	QPX_v015_contig_367	10060	1052	7278	1	6226,	0,	1052,	virulence	m1002
4566	0	0	0	0	0	1	9	+	11847	6810	2244	6810	QPX_v015_contig_999	12015	0	4575	2	3277,1289,	2244,5521,	0,3286,	virulence	m1002
2247	0	0	0	1	1	1	7	-	11847	6810	0	2248	QPX_v015_contig_2986	2393	0	2254	2	1787,460,	4562,6350,	0,1794,	virulence	m1002
2167	0	0	0	0	0	0	0	+	11862	3122	955	3122	QPX_v015_contig_101	2878	0	2167	1	2167,	955,	0,	virulence	m1002
4132	0	0	0	0	0	1	63	+	11864	4132	0	4132	QPX_v015_contig_1312	8301	151	4346	2	2548,1584,	0,2548,	151,2762,	virulence	m1002
2551	0	0	0	0	0	0	0	-	11885	3151	600	3151	QPX_v015_contig_2171	2928	377	2928	1	2551,	0,	377,	virulence	m1002
2071	0	0	0	0	0	1	60	-	11888	2359	0	2071	QPX_v015_contig_428	2580	0	2131	2	425,1646,	288,713,	0,485,	virulence	m1002
5665	0	0	0	0	0	0	0	+	11917	5999	0	5665	QPX_v015_contig_2965	9757	4092	9757	1	5665,	0,	4092,	virulence	m1002
2555	0	0	0	0	0	0	0	+	11921	2555	0	2555	QPX_v015_contig_3066	4193	1219	3774	1	2555,	0,	1219,	virulence	m1002
2125	0	0	0	0	0	0	0	-	12008	3346	1221	3346	QPX_v015_contig_1334	7918	5793	7918	1	2125,	0,	5793,	virulence	m1002
1848	0	0	0	0	0	0	0	-	12180	1848	0	1848	QPX_v015_contig_6040	6857	88	1936	1	1848,	0,	88,	virulence	m1002
1922	0	0	0	0	0	1	4	-	12212	1922	0	1922	QPX_v015_contig_2288	8826	4123	6049	2	1679,243,	0,1679,	4123,5806,	virulence	m1002
3951	0	0	0	0	0	0	0	-	12215	3951	0	3951	QPX_v015_contig_1635	21882	17516	21467	1	3951,	0,	17516,	virulence	m1002
2747	0	0	0	0	0	1	50	-	12229	2747	0	2747	QPX_v015_contig_3896	7126	990	3787	2	254,2493,	0,254,	990,1294,	virulence	m1002
2731	0	0	0	1	12	1	60	+	12288	2743	0	2743	QPX_v015_contig_1365	31757	27036	29827	3	1345,83,1303,	0,1357,1440,	27036,28381,28524,	virulence	m1002
2317	0	0	0	0	0	0	0	-	12290	2317	0	2317	QPX_v015_contig_1506	17803	152	2469	1	2317,	0,	152,	virulence	m1002
2720	0	0	0	0	0	2	113	+	12326	2720	0	2720	QPX_v015_contig_6963	3227	233	3066	3	194,31,2495,	0,194,225,	233,479,571,	virulence	m1002
3131	0	0	0	3	4	2	40	-	12365	6500	1249	4384	QPX_v015_contig_9770	3171	0	3171	4	179,1324,153,1475,	2116,2296,3622,3776,	0,217,1541,1696,	virulence	m1002
2130	1	0	0	0	0	0	0	-	12365	6500	4369	6500	QPX_v015_contig_2227	3559	1428	3559	1	2131,	0,	1428,	virulence	m1002
2096	0	0	1	1	1	1	8	+	12394	2098	0	2098	QPX_v015_contig_5608	3592	762	2867	2	636,1461,	0,637,	762,1406,	virulence	m1002
2779	0	0	0	1	15	0	0	-	12404	2794	0	2794	QPX_v015_contig_1365	31757	27047	29826	2	1321,1458,	0,1336,	27047,28368,	virulence	m1002
1763	0	0	0	1	12	0	0	+	12406	3301	0	1775	QPX_v015_contig_3375	7483	5720	7483	2	1753,10,	0,1765,	5720,7473,	virulence	m1002
2223	0	0	0	0	0	2	108	-	12449	2223	0	2223	QPX_v015_contig_6963	3227	501	2832	3	9,1561,653,	0,9,1570,	501,571,2179,	virulence	m1002
2296	0	0	1	1	1	1	18	+	12516	2298	0	2298	QPX_v015_contig_3931	2471	146	2461	2	302,1995,	0,303,	146,466,	virulence	m1002
2545	0	0	0	0	0	1	26	-	12533	2545	0	2545	QPX_v015_contig_1105	26625	11751	14322	2	2053,492,	0,2053,	11751,13830,	virulence	m1002
2179	0	0	0	0	0	0	0	+	12560	2179	0	2179	QPX_v015_contig_1319	6880	4315	6494	1	2179,	0,	4315,	virulence	m1002
5163	0	0	0	0	0	0	0	-	12584	5163	0	5163	QPX_v015_contig_4265	15182	5692	10855	1	5163,	0,	5692,	virulence	m1002
2990	0	0	0	1	5	0	0	+	12586	3581	469	3464	QPX_v015_contig_7224	2990	0	2990	2	319,2671,	469,793,	0,319,	virulence	m1002
2604	0	0	0	0	0	0	0	+	12635	2604	0	2604	QPX_v015_contig_2570	10940	6211	8815	1	2604,	0,	6211,	virulence	m1002
2841	0	0	0	1	2	1	18	+	12644	2843	0	2843	QPX_v015_contig_1448	10225	2749	5608	2	2364,477,	0,2366,	2749,5131,	virulence	m1002
1722	0	0	0	0	0	1	80	+	12733	3166	1444	3166	QPX_v015_contig_8907	1887	0	1802	2	1633,89,	1444,3077,	0,1713,	virulence	m1002
1706	0	0	0	0	0	0	0	+	12736	1706	0	1706	QPX_v015_contig_9609	2317	210	1916	1	1706,	0,	210,	virulence	m1002
3136	0	0	0	1	240	2	240	+	12761	3381	0	3376	QPX_v015_contig_1051	5079	1703	5079	3	758,49,2329,	0,758,1047,	1703,2526,2750,	virulence	m1002
1954	0	0	0	0	0	0	0	+	12764	1972	18	1972	QPX_v015_contig_3530	3767	370	2324	1	1954,	18,	370,	virulence	m1002
3129	0	0	0	0	0	0	0	-	12781	3129	0	3129	QPX_v015_contig_3235	6523	2945	6074	1	3129,	0,	2945,	virulence	m1002
3746	0	0	0	0	0	0	0	-	12785	3746	0	3746	QPX_v015_contig_1035	4106	291	4037	1	3746,	0,	291,	virulence	m1002
3939	0	0	1	1	1	2	69	-	12804	3941	0	3941	QPX_v015_contig_1312	8301	151	4160	3	2012,530,1398,	0,2013,2543,	151,2169,2762,	virulence	m1002
2816	0	0	0	1	1	1	16	+	12807	2817	0	2817	QPX_v015_contig_2965	9757	4092	6924	2	591,2225,	0,592,	4092,4699,	virulence	m1002
2600	0	0	0	1	4	1	27	-	12837	2604	0	2604	QPX_v015_contig_1034	10178	930	3557	3	100,783,1717,	0,100,887,	930,1057,1840,	virulence	m1002
2328	0	0	0	0	0	0	0	-	12959	2328	0	2328	QPX_v015_contig_1403	2534	81	2409	1	2328,	0,	81,	virulence	m1002
1611	0	0	0	0	0	0	0	+	13064	1856	245	1856	QPX_v015_contig_11574	1996	0	1611	1	1611,	245,	0,	virulence	m1002
1864	0	0	1	0	0	0	0	+	13091	2074	209	2074	QPX_v015_contig_9895	3015	642	2507	1	1865,	209,	642,	virulence	m1002
1598	0	0	0	1	5	0	0	+	13096	1665	62	1665	QPX_v015_contig_7271	3705	0	1598	2	1014,584,	62,1081,	0,1014,	virulence	m1002
3111	0	0	0	2	167	3	232	+	13118	3278	0	3278	QPX_v015_contig_1051	5079	1703	5046	4	758,49,8,2296,	0,758,821,982,	1703,2526,2576,2750,	virulence	m1002
2023	0	0	0	1	1	1	60	-	13157	2024	0	2024	QPX_v015_contig_3896	7126	1026	3109	2	665,1358,	0,666,	1026,1751,	virulence	m1002
2378	0	0	0	0	0	0	0	+	13240	2378	0	2378	QPX_v015_contig_5748	4849	546	2924	1	2378,	0,	546,	virulence	m1002
2125	0	0	0	1	4	0	0	+	13279	2129	0	2129	QPX_v015_contig_793	6508	147	2272	2	70,2055,	0,74,	147,217,	virulence	m1002
3669	0	0	0	3	11	1	51	+	13351	3680	0	3680	QPX_v015_contig_1282	5859	648	4368	4	1687,352,522,1108,	0,1692,2045,2572,	648,2335,2738,3260,	virulence	m1002
2172	0	0	0	1	1	2	82	-	13397	2319	146	2319	QPX_v015_contig_1575	7847	5593	7847	3	1289,420,463,	0,1290,1710,	5593,6908,7384,	virulence	m1002
